order_id,order_date,delivery_date,product_id,product_name,brand,category,sale_price,gst,region,city,discount,product_rating
O101441,1/30/2023,2/4/2023,P002,Maggi Noodles,ITC,Staples,782.47,50.54,East,Patna,46.37,3.8
O101442,6/27/2023,6/30/2023,P006,Britannia Biscuits,Britannia,Dairy,579.09,42,North,Lucknow,54.94,3.8
O101443,10/10/2023,10/12/2023,P001,Tata Tea,Amul,Dairy,250.41,33.45,North,Delhi,44.47,4.1
O101444,9/11/2023,9/14/2023,P008,Nestle Milkmaid,Amul,Beverages,208.2,12.08,West,Pune,4.86,4.5
O101445,4/17/2023,4/19/2023,P003,Amul Butter,ITC,Staples,235.38,27.09,North,Lucknow,27.55,2.5
O101446,5/23/2023,5/25/2023,P003,Amul Butter,Tata,Household,467.06,31.14,South,Bangalore,76.33,4.6
O101447,1/29/2023,2/2/2023,P007,Dabur Chyawanprash,HUL,Personal Care,517.54,57.46,West,Pune,61.13,4.6
O101448,2/27/2023,3/2/2023,P002,Maggi Noodles,Dabur,Staples,219.76,17.39,East,Bhubaneswar,26.74,3.5
O101449,11/11/2023,11/13/2023,P006,Britannia Biscuits,ITC,Dairy,919.95,98.47,West,Pune,176,2.6
O101450,11/22/2023,11/26/2023,P006,Britannia Biscuits,Tata,Beverages,388.29,54.74,West,Pune,24.55,4.8
O101451,12/6/2023,12/7/2023,P006,Britannia Biscuits,Amul,Dairy,677.85,81.87,North,Lucknow,108.62,4.2
O101452,8/14/2023,8/15/2023,P005,Patanjali Honey,Britannia,Beverages,965.83,157.18,East,Bhubaneswar,78.73,4.4
O101453,2/7/2023,2/12/2023,P003,Amul Butter,Dabur,Snacks,255.6,37.61,South,Bangalore,4.2,5
O101454,5/6/2023,5/8/2023,P007,Dabur Chyawanprash,ITC,Household,478.1,49.25,North,Lucknow,45.49,4.4
O101455,7/28/2023,8/1/2023,P006,Britannia Biscuits,ITC,Snacks,691.05,73.4,West,Ahmedabad,91.18,4
O101456,2/7/2023,2/11/2023,P006,Britannia Biscuits,Patanjali,Beverages,195.98,34.12,North,Lucknow,5.26,4.8
O101457,3/18/2023,3/23/2023,P006,Britannia Biscuits,ITC,Snacks,464.06,61.15,West,Mumbai,35.86,4.2
O101458,4/26/2023,4/28/2023,P005,Patanjali Honey,ITC,Staples,357.65,21.26,West,Ahmedabad,3.23,3.7
O101459,10/29/2023,11/2/2023,P004,Surf Excel,HUL,Snacks,963.92,78.3,West,Ahmedabad,83.79,3.9
O101460,2/6/2023,2/8/2023,P003,Amul Butter,Dabur,Beverages,769.72,120.56,South,Hyderabad,152.68,4.5
O101461,9/21/2023,9/24/2023,P003,Amul Butter,HUL,Staples,462.79,49.55,West,Ahmedabad,3.51,2.6
O101462,5/26/2023,5/31/2023,P006,Britannia Biscuits,Amul,Household,993.51,95.06,North,Delhi,56.49,3
O101463,6/7/2023,6/10/2023,P005,Patanjali Honey,Tata,Staples,133.53,9.69,North,Delhi,26.43,4.8
O101464,3/3/2023,3/4/2023,P004,Surf Excel,Patanjali,Staples,790.86,51.6,East,Patna,53.42,4.7
O101465,3/26/2023,3/30/2023,P004,Surf Excel,Nestle,Household,626.37,59.91,East,Patna,8.2,4.8
O101466,12/26/2023,12/27/2023,P002,Maggi Noodles,Amul,Personal Care,741.36,48.21,North,Lucknow,52.2,3.1
O101467,11/6/2023,11/7/2023,P004,Surf Excel,Tata,Beverages,683.89,68.02,West,Mumbai,38.92,3.5
O101468,8/23/2023,8/26/2023,P006,Britannia Biscuits,Tata,Beverages,722.07,123.89,East,Bhubaneswar,115.72,4.5
O101469,4/14/2023,4/15/2023,P005,Patanjali Honey,Nestle,Dairy,747.55,58.84,East,Kolkata,59.54,3
O101470,6/13/2023,6/18/2023,P008,Nestle Milkmaid,HUL,Staples,494.05,68.02,North,Delhi,27.94,3.9
O101471,8/28/2023,8/30/2023,P001,Tata Tea,Patanjali,Personal Care,471.2,35.64,West,Pune,70.41,3.3
O101472,1/27/2023,1/30/2023,P008,Nestle Milkmaid,Britannia,Personal Care,756.25,133,North,Delhi,102.91,2.8
O101473,11/22/2023,11/25/2023,P006,Britannia Biscuits,Amul,Household,636.63,54.32,West,Pune,44.41,2.8
O101474,6/29/2023,7/4/2023,P003,Amul Butter,Patanjali,Personal Care,749.27,52.6,East,Kolkata,110.38,3.6
O101475,1/8/2023,1/11/2023,P003,Amul Butter,Dabur,Snacks,940.36,108.14,North,Chandigarh,148.39,3.4
O101476,3/20/2023,3/23/2023,P003,Amul Butter,HUL,Household,831.8,128.03,South,Chennai,73.45,3.5
O101477,9/1/2023,9/2/2023,P001,Tata Tea,HUL,Beverages,748.55,43.12,South,Chennai,142.08,2.8
O101478,12/18/2023,12/19/2023,P007,Dabur Chyawanprash,Patanjali,Snacks,207.4,20,North,Lucknow,28.93,2.8
O101479,10/28/2023,10/31/2023,P007,Dabur Chyawanprash,Amul,Personal Care,738.93,66.91,North,Delhi,137,2.6
O101480,4/27/2023,4/28/2023,P008,Nestle Milkmaid,Tata,Personal Care,766.87,112.51,West,Ahmedabad,133.09,2.8
O101481,4/17/2023,4/20/2023,P004,Surf Excel,HUL,Snacks,107.02,5.44,South,Chennai,14.47,2.6
O101482,3/14/2023,3/19/2023,P002,Maggi Noodles,Amul,Household,241.23,20.89,East,Patna,1.41,3.7
O101483,6/14/2023,6/19/2023,P008,Nestle Milkmaid,Dabur,Snacks,968.7,80.64,South,Chennai,145.77,4.3
O101484,1/10/2023,1/14/2023,P008,Nestle Milkmaid,HUL,Snacks,974.86,111.05,North,Chandigarh,173.64,4
O101485,2/19/2023,2/23/2023,P008,Nestle Milkmaid,Patanjali,Beverages,227.3,17.5,North,Lucknow,0.16,3.7
O101486,6/26/2023,7/1/2023,P007,Dabur Chyawanprash,Dabur,Staples,351.87,21.83,North,Delhi,25.43,3.8
O101487,8/3/2023,8/8/2023,P001,Tata Tea,Dabur,Beverages,583.74,58.98,West,Mumbai,15.63,3.1
O101488,9/28/2023,10/3/2023,P006,Britannia Biscuits,ITC,Snacks,857.24,54.57,West,Mumbai,106.25,4.1
O101489,2/27/2023,2/28/2023,P007,Dabur Chyawanprash,ITC,Dairy,64.24,3.77,East,Patna,9.51,2.8
O101490,5/5/2023,5/7/2023,P001,Tata Tea,HUL,Personal Care,175.94,17.19,West,Mumbai,20.9,2.7
O101491,1/24/2023,1/27/2023,P003,Amul Butter,Britannia,Snacks,774.01,73.47,West,Pune,94.44,4.4
O101492,9/29/2023,9/30/2023,P001,Tata Tea,ITC,Dairy,372.36,43.86,East,Kolkata,24.62,4.5
O101493,1/8/2023,1/11/2023,P008,Nestle Milkmaid,ITC,Personal Care,909.17,54.49,East,Patna,124.42,4.8
O101494,5/15/2023,5/17/2023,P008,Nestle Milkmaid,Patanjali,Personal Care,484.58,51.22,North,Chandigarh,57.64,3.4
O101495,11/14/2023,11/15/2023,P006,Britannia Biscuits,Britannia,Personal Care,460.19,34.74,North,Chandigarh,16.25,4.9
O101496,12/20/2023,12/22/2023,P003,Amul Butter,Patanjali,Snacks,430.63,62.11,South,Hyderabad,10.26,3.8
O101497,10/17/2023,10/19/2023,P005,Patanjali Honey,Nestle,Dairy,453.3,75.8,West,Mumbai,34.03,4.1
O101498,3/13/2023,3/14/2023,P007,Dabur Chyawanprash,Tata,Staples,170.19,13.25,North,Chandigarh,26.58,2.8
O101499,12/11/2023,12/12/2023,P007,Dabur Chyawanprash,Tata,Beverages,345.16,37.76,East,Patna,55.74,3.7
O101500,10/6/2023,10/8/2023,P001,Tata Tea,Nestle,Dairy,873.74,47.69,South,Hyderabad,97.13,2.8
O101501,6/6/2023,6/7/2023,P006,Britannia Biscuits,Patanjali,Personal Care,777.2,69.77,West,Pune,82.02,4
O101502,6/26/2023,6/28/2023,P002,Maggi Noodles,Nestle,Snacks,655.37,52.18,West,Pune,36.67,4.4
O101503,6/15/2023,6/20/2023,P003,Amul Butter,HUL,Household,595.46,62.19,West,Mumbai,71.32,3.2
O101504,12/8/2023,12/10/2023,P008,Nestle Milkmaid,Patanjali,Personal Care,413.35,36.61,North,Delhi,61.92,4.9
O101505,1/28/2023,1/31/2023,P006,Britannia Biscuits,ITC,Household,905.52,153.39,East,Patna,67.69,4.4
O101506,10/15/2023,10/19/2023,P006,Britannia Biscuits,Dabur,Household,170.84,21.38,North,Delhi,13.8,3
O101507,4/11/2023,4/15/2023,P003,Amul Butter,HUL,Beverages,658.73,59.48,North,Lucknow,53.14,2.7
O101508,4/3/2023,4/6/2023,P008,Nestle Milkmaid,Patanjali,Snacks,756.78,115.89,East,Patna,52.86,4.3
O101509,4/29/2023,5/4/2023,P002,Maggi Noodles,Nestle,Snacks,300.23,16.93,East,Kolkata,30.71,4
O101510,9/7/2023,9/10/2023,P006,Britannia Biscuits,Patanjali,Dairy,853.65,91.63,West,Ahmedabad,150.51,4.3
O101511,8/29/2023,8/31/2023,P003,Amul Butter,ITC,Household,322.78,46.9,East,Patna,22.03,3.5
O101512,9/15/2023,9/16/2023,P008,Nestle Milkmaid,ITC,Staples,914.29,68.05,North,Delhi,115.65,3.3
O101513,7/29/2023,7/31/2023,P008,Nestle Milkmaid,HUL,Household,192.02,29.04,South,Hyderabad,5.85,3
O101514,1/30/2023,2/1/2023,P006,Britannia Biscuits,Patanjali,Staples,457.7,63.06,West,Pune,10.29,3.3
O101515,6/12/2023,6/15/2023,P008,Nestle Milkmaid,ITC,Staples,358.63,43.6,North,Chandigarh,66.1,2.9
O101516,7/31/2023,8/5/2023,P001,Tata Tea,Patanjali,Household,186.21,17.81,East,Bhubaneswar,26.26,3
O101517,3/13/2023,3/15/2023,P003,Amul Butter,ITC,Snacks,155.17,27.33,West,Ahmedabad,19.09,3.4
O101518,8/18/2023,8/20/2023,P002,Maggi Noodles,Dabur,Snacks,521.72,50.03,East,Bhubaneswar,96.62,5
O101519,8/27/2023,8/30/2023,P003,Amul Butter,Patanjali,Snacks,90.8,9.17,East,Bhubaneswar,10.51,4.7
O101520,6/25/2023,6/30/2023,P008,Nestle Milkmaid,Amul,Staples,109.21,7.93,East,Bhubaneswar,15.72,4.3
O101521,6/19/2023,6/21/2023,P003,Amul Butter,Nestle,Dairy,201.36,19.42,West,Ahmedabad,39.3,3.3
O101522,5/13/2023,5/18/2023,P008,Nestle Milkmaid,Nestle,Household,365.97,53.51,East,Patna,5.85,3.2
O101523,1/10/2023,1/13/2023,P008,Nestle Milkmaid,HUL,Snacks,565.36,86.07,East,Kolkata,5.1,2.9
O101524,4/2/2023,4/4/2023,P005,Patanjali Honey,HUL,Beverages,582.06,61.46,East,Kolkata,1.26,3.9
O101525,8/1/2023,8/2/2023,P001,Tata Tea,Britannia,Personal Care,716.53,49.23,South,Bangalore,119.67,4.4
O101526,6/27/2023,6/28/2023,P007,Dabur Chyawanprash,Britannia,Household,900.41,97.93,East,Kolkata,170.67,2.5
O101527,12/9/2023,12/10/2023,P006,Britannia Biscuits,Dabur,Staples,989.91,128.73,North,Delhi,93.75,3.7
O101528,6/2/2023,6/5/2023,P004,Surf Excel,Britannia,Staples,518.85,44.42,West,Pune,66.19,4.5
O101529,7/16/2023,7/21/2023,P007,Dabur Chyawanprash,HUL,Beverages,980.63,154.75,East,Kolkata,19.49,4.4
O101530,2/13/2023,2/17/2023,P003,Amul Butter,Amul,Staples,228.61,27.54,West,Ahmedabad,41.84,3.9
O101531,11/3/2023,11/4/2023,P006,Britannia Biscuits,Amul,Household,269.28,28.6,South,Bangalore,33.63,2.7
O101532,12/24/2023,12/28/2023,P004,Surf Excel,Britannia,Staples,254.06,16.04,West,Pune,19.15,3.4
O101533,3/21/2023,3/25/2023,P002,Maggi Noodles,Tata,Beverages,786.94,71.96,West,Mumbai,16.3,3.1
O101534,6/6/2023,6/9/2023,P006,Britannia Biscuits,Britannia,Personal Care,189.35,15.54,South,Chennai,17.57,2.7
O101535,11/18/2023,11/21/2023,P001,Tata Tea,ITC,Beverages,796.71,111.19,East,Bhubaneswar,75.83,3.4
O101536,2/23/2023,2/26/2023,P002,Maggi Noodles,Dabur,Household,57.16,6.09,East,Patna,1.15,3.8
O101537,6/27/2023,7/2/2023,P003,Amul Butter,Tata,Beverages,732.22,68.05,West,Mumbai,50.25,4
O101538,3/28/2023,3/29/2023,P004,Surf Excel,Nestle,Household,510.87,55.67,North,Lucknow,54.83,3.2
O101539,9/25/2023,9/29/2023,P005,Patanjali Honey,Patanjali,Staples,402.78,21.72,East,Kolkata,40.43,4.7
O101540,3/22/2023,3/23/2023,P003,Amul Butter,Britannia,Snacks,660,103.84,East,Bhubaneswar,17.58,4.5
O101541,5/10/2023,5/12/2023,P002,Maggi Noodles,Dabur,Household,972.69,134.44,East,Kolkata,66.15,3
O101542,3/21/2023,3/23/2023,P008,Nestle Milkmaid,Tata,Staples,556.41,57.16,North,Chandigarh,103.43,3.2
O101543,8/14/2023,8/16/2023,P002,Maggi Noodles,HUL,Staples,966.33,166.1,West,Pune,147.11,4.2
O101544,2/19/2023,2/22/2023,P004,Surf Excel,Dabur,Staples,91.85,16.5,South,Chennai,9.98,3.5
O101545,6/5/2023,6/9/2023,P007,Dabur Chyawanprash,ITC,Household,135.5,19.11,East,Kolkata,14.63,3.5
O101546,6/12/2023,6/15/2023,P002,Maggi Noodles,ITC,Snacks,148.72,20.74,North,Delhi,5,5
O101547,12/18/2023,12/20/2023,P001,Tata Tea,HUL,Household,643.1,33.45,North,Chandigarh,17.96,3.9
O101548,9/10/2023,9/12/2023,P007,Dabur Chyawanprash,HUL,Snacks,862.82,148.51,East,Bhubaneswar,137.18,4.7
O101549,7/8/2023,7/12/2023,P001,Tata Tea,Patanjali,Dairy,810.58,51.22,North,Lucknow,57.28,4.4
O101550,6/5/2023,6/10/2023,P007,Dabur Chyawanprash,HUL,Snacks,83.17,9,West,Ahmedabad,1.71,3.3
O101551,4/22/2023,4/25/2023,P008,Nestle Milkmaid,Dabur,Beverages,268.43,33.97,West,Mumbai,44.27,3
O101552,3/13/2023,3/16/2023,P007,Dabur Chyawanprash,HUL,Snacks,385.42,52.18,West,Ahmedabad,36.07,2.7
O101553,12/13/2023,12/18/2023,P002,Maggi Noodles,HUL,Snacks,982.36,121.17,West,Ahmedabad,187.34,2.7
O101554,1/21/2023,1/26/2023,P006,Britannia Biscuits,ITC,Beverages,194.5,33.31,West,Ahmedabad,23.38,3.6
O101555,5/6/2023,5/7/2023,P001,Tata Tea,Amul,Household,708.48,57.92,East,Bhubaneswar,3.51,4
O101556,11/22/2023,11/25/2023,P004,Surf Excel,ITC,Staples,404.96,31.17,South,Hyderabad,62.65,4.3
O101557,7/16/2023,7/19/2023,P005,Patanjali Honey,Patanjali,Beverages,233.96,13.29,South,Bangalore,30.83,4.8
O101558,2/19/2023,2/21/2023,P008,Nestle Milkmaid,Britannia,Dairy,663.33,46.96,East,Kolkata,63.33,4.7
O101559,9/29/2023,10/3/2023,P004,Surf Excel,Dabur,Personal Care,717.61,92.87,West,Ahmedabad,5.56,3
O101560,5/18/2023,5/19/2023,P005,Patanjali Honey,ITC,Snacks,799.59,45.83,West,Pune,71.99,3
O101561,7/29/2023,7/30/2023,P005,Patanjali Honey,Amul,Personal Care,95.86,7.2,North,Lucknow,14.19,4.5
O101562,12/5/2023,12/8/2023,P001,Tata Tea,Patanjali,Snacks,597.61,39.17,East,Bhubaneswar,44.53,2.9
O101563,9/9/2023,9/14/2023,P008,Nestle Milkmaid,Dabur,Personal Care,450.09,63.94,South,Chennai,70.6,3.1
O101564,10/11/2023,10/14/2023,P001,Tata Tea,Tata,Beverages,912.38,139.52,South,Chennai,119.25,3.8
O101565,12/20/2023,12/22/2023,P007,Dabur Chyawanprash,Tata,Staples,80.36,13.01,West,Pune,9.79,2.9
O101566,7/27/2023,7/29/2023,P006,Britannia Biscuits,HUL,Snacks,849.07,78.74,South,Hyderabad,70.69,3.3
O101567,12/20/2023,12/25/2023,P007,Dabur Chyawanprash,Patanjali,Dairy,669.62,45.95,South,Hyderabad,120.51,4.3
O101568,9/27/2023,10/2/2023,P006,Britannia Biscuits,HUL,Household,312.16,37.45,West,Mumbai,31.82,3
O101569,10/11/2023,10/14/2023,P005,Patanjali Honey,Amul,Personal Care,820.14,90.65,North,Lucknow,140.66,5
O101570,7/10/2023,7/14/2023,P001,Tata Tea,ITC,Snacks,350.45,40.27,East,Bhubaneswar,33.59,3
O101571,9/27/2023,9/28/2023,P002,Maggi Noodles,ITC,Personal Care,364.6,41.56,South,Hyderabad,18.55,3
O101572,4/9/2023,4/11/2023,P001,Tata Tea,Tata,Beverages,685.22,107.5,South,Chennai,104.14,3.4
O101573,1/25/2023,1/27/2023,P008,Nestle Milkmaid,HUL,Household,110.9,9.65,East,Bhubaneswar,12.69,2.9
O101574,12/7/2023,12/10/2023,P004,Surf Excel,Britannia,Snacks,663.71,52.05,South,Hyderabad,56.76,4.4
O101575,3/1/2023,3/4/2023,P007,Dabur Chyawanprash,Amul,Dairy,924.32,52.52,East,Kolkata,73.5,3.6
O101576,7/25/2023,7/27/2023,P001,Tata Tea,ITC,Household,469.67,54.33,West,Mumbai,9.78,2.7
O101577,9/18/2023,9/23/2023,P007,Dabur Chyawanprash,Patanjali,Household,154.38,14.18,West,Pune,8.76,4.1
O101578,3/5/2023,3/9/2023,P002,Maggi Noodles,Patanjali,Staples,852.48,79.16,West,Pune,97.37,3.5
O101579,2/20/2023,2/24/2023,P004,Surf Excel,ITC,Snacks,688.97,71.27,West,Ahmedabad,125.36,3.5
O101580,8/3/2023,8/5/2023,P005,Patanjali Honey,Tata,Household,272.11,48.69,South,Hyderabad,42.14,3.8
O101581,10/16/2023,10/18/2023,P001,Tata Tea,Nestle,Household,272.64,26.83,East,Kolkata,3.38,4.4
O101582,7/1/2023,7/6/2023,P007,Dabur Chyawanprash,HUL,Household,727.74,92.38,North,Delhi,68.34,2.9
O101583,7/15/2023,7/16/2023,P003,Amul Butter,HUL,Staples,413.97,73.21,South,Bangalore,47.84,3.4
O101584,6/20/2023,6/21/2023,P008,Nestle Milkmaid,Amul,Household,451.63,79.92,East,Patna,29.12,2.5
O101585,2/3/2023,2/6/2023,P006,Britannia Biscuits,Dabur,Dairy,629.74,84.86,South,Chennai,27.3,2.8
O101586,1/13/2023,1/14/2023,P008,Nestle Milkmaid,Nestle,Snacks,86.77,5.69,East,Bhubaneswar,8.6,4.9
O101587,2/28/2023,3/3/2023,P005,Patanjali Honey,Dabur,Household,861.06,51.61,West,Mumbai,162.59,3.6
O101588,3/28/2023,3/30/2023,P001,Tata Tea,Nestle,Beverages,316.99,40.5,East,Kolkata,25.97,4.2
O101589,11/8/2023,11/11/2023,P002,Maggi Noodles,Dabur,Beverages,457.01,53.29,West,Ahmedabad,57.16,3.1
O101590,8/14/2023,8/15/2023,P004,Surf Excel,Patanjali,Snacks,100.21,16.82,East,Bhubaneswar,19.54,2.7
O101591,5/8/2023,5/11/2023,P001,Tata Tea,Amul,Beverages,125.65,11.44,West,Ahmedabad,16.43,4.6
O101592,6/20/2023,6/25/2023,P008,Nestle Milkmaid,Nestle,Personal Care,540.05,56.24,South,Chennai,88.62,4.2
O101593,9/30/2023,10/1/2023,P007,Dabur Chyawanprash,Tata,Household,937.09,75.37,East,Bhubaneswar,83.81,2.7
O101594,8/10/2023,8/15/2023,P003,Amul Butter,Dabur,Personal Care,608.75,60.09,South,Bangalore,21.6,4.1
O101595,7/9/2023,7/10/2023,P001,Tata Tea,ITC,Beverages,406.33,60.56,South,Bangalore,45.57,3.2
O101596,5/18/2023,5/19/2023,P007,Dabur Chyawanprash,Dabur,Beverages,395.72,34.75,East,Patna,76.45,4.6
O101597,3/9/2023,3/12/2023,P003,Amul Butter,Patanjali,Snacks,970.59,96.29,South,Chennai,83.73,4.6
O101598,11/9/2023,11/13/2023,P003,Amul Butter,HUL,Staples,571.93,64.69,North,Chandigarh,5.95,4.4
O101599,1/22/2023,1/23/2023,P007,Dabur Chyawanprash,Patanjali,Beverages,677.1,111.2,North,Chandigarh,27.41,4.1
O101600,12/13/2023,12/18/2023,P003,Amul Butter,HUL,Dairy,130.78,6.57,East,Bhubaneswar,11.48,3.8
O101601,3/2/2023,3/4/2023,P007,Dabur Chyawanprash,Patanjali,Snacks,809.11,140.88,North,Delhi,97.18,4.1
O101602,6/10/2023,6/13/2023,P001,Tata Tea,Tata,Dairy,509.67,35.12,West,Pune,18.57,3.1
O101603,11/27/2023,11/30/2023,P003,Amul Butter,ITC,Staples,329.79,31.97,East,Kolkata,56.17,4.1
O101604,10/4/2023,10/9/2023,P002,Maggi Noodles,Nestle,Personal Care,562.83,62.54,South,Chennai,91.61,4.4
O101605,7/8/2023,7/13/2023,P006,Britannia Biscuits,Nestle,Dairy,397.42,59.82,South,Hyderabad,39.57,4.7
O101606,1/24/2023,1/25/2023,P002,Maggi Noodles,HUL,Beverages,797.29,106.54,South,Bangalore,24.33,2.7
O101607,4/30/2023,5/1/2023,P007,Dabur Chyawanprash,Britannia,Dairy,962.87,101.31,North,Delhi,93.59,4.8
O101608,7/30/2023,8/2/2023,P005,Patanjali Honey,Nestle,Snacks,327.92,51,North,Chandigarh,53.61,3.9
O101609,2/10/2023,2/14/2023,P006,Britannia Biscuits,Patanjali,Beverages,429.84,54.29,South,Hyderabad,27.78,3.6
O101610,1/22/2023,1/26/2023,P002,Maggi Noodles,HUL,Dairy,485.22,48.14,East,Patna,36.36,4.6
O101611,9/24/2023,9/25/2023,P001,Tata Tea,Britannia,Snacks,277.08,37.83,North,Lucknow,28.81,4.3
O101612,6/6/2023,6/11/2023,P001,Tata Tea,Britannia,Snacks,874.47,122.41,West,Mumbai,46.2,2.6
O101613,9/11/2023,9/14/2023,P008,Nestle Milkmaid,ITC,Dairy,360.29,45.34,West,Pune,30.55,4.8
O101614,12/7/2023,12/9/2023,P007,Dabur Chyawanprash,Britannia,Dairy,57.49,9.19,East,Kolkata,9.68,2.8
O101615,6/15/2023,6/19/2023,P002,Maggi Noodles,ITC,Staples,383.18,25.81,East,Patna,4.79,4.7
O101616,8/6/2023,8/8/2023,P003,Amul Butter,Patanjali,Staples,417.41,40.51,North,Lucknow,11.43,3.3
O101617,8/10/2023,8/11/2023,P008,Nestle Milkmaid,Patanjali,Dairy,529.84,61.1,East,Bhubaneswar,49.66,2.7
O101618,9/28/2023,10/2/2023,P007,Dabur Chyawanprash,Dabur,Personal Care,494.52,84.92,East,Kolkata,75.81,3.4
O101619,11/21/2023,11/25/2023,P004,Surf Excel,Nestle,Beverages,654.53,80.05,West,Mumbai,38.2,2.7
O101620,3/26/2023,3/27/2023,P006,Britannia Biscuits,HUL,Personal Care,841.82,80.69,South,Chennai,161.06,3.6
O101621,8/25/2023,8/26/2023,P006,Britannia Biscuits,Nestle,Household,310.94,20.16,West,Pune,28.82,3.8
O101622,1/17/2023,1/20/2023,P006,Britannia Biscuits,Amul,Beverages,892.88,132.96,East,Bhubaneswar,113.54,3.9
O101623,5/9/2023,5/11/2023,P007,Dabur Chyawanprash,Patanjali,Dairy,283.91,28.61,South,Chennai,14.29,4.9
O101624,10/17/2023,10/19/2023,P007,Dabur Chyawanprash,Tata,Personal Care,315.89,39.36,West,Mumbai,18.63,3
O101625,5/11/2023,5/12/2023,P008,Nestle Milkmaid,Patanjali,Beverages,699.73,119.63,West,Pune,133.83,3
O101626,4/10/2023,4/13/2023,P001,Tata Tea,ITC,Beverages,446.79,51.45,East,Bhubaneswar,15.08,4.8
O101627,8/19/2023,8/24/2023,P006,Britannia Biscuits,HUL,Household,469.62,27.27,East,Bhubaneswar,10.34,4
O101628,5/6/2023,5/11/2023,P002,Maggi Noodles,Britannia,Staples,310.34,35.25,West,Ahmedabad,58.4,3.5
O101629,6/6/2023,6/8/2023,P004,Surf Excel,Amul,Dairy,339.78,35.31,East,Kolkata,28.16,2.7
O101630,12/16/2023,12/18/2023,P005,Patanjali Honey,Dabur,Household,566.82,36.19,West,Pune,62.24,3.2
O101631,11/14/2023,11/18/2023,P003,Amul Butter,Nestle,Staples,340.63,50.09,West,Pune,55.29,4.2
O101632,5/9/2023,5/13/2023,P002,Maggi Noodles,ITC,Dairy,497,37.87,North,Lucknow,58.76,4.1
O101633,8/31/2023,9/3/2023,P008,Nestle Milkmaid,Dabur,Dairy,379.11,47.18,North,Delhi,28.67,4.6
O101634,8/27/2023,8/30/2023,P007,Dabur Chyawanprash,ITC,Beverages,342.2,56.73,West,Ahmedabad,41.55,3.1
O101635,2/4/2023,2/6/2023,P005,Patanjali Honey,ITC,Household,914.23,162.24,South,Hyderabad,133.82,4.8
O101636,7/24/2023,7/25/2023,P008,Nestle Milkmaid,Dabur,Snacks,162.82,19.08,East,Bhubaneswar,16.92,3.4
O101637,4/23/2023,4/27/2023,P004,Surf Excel,HUL,Dairy,393.62,63.98,East,Bhubaneswar,14.17,3
O101638,3/15/2023,3/19/2023,P004,Surf Excel,Tata,Snacks,926.75,104.24,South,Chennai,34.88,2.7
O101639,4/13/2023,4/14/2023,P008,Nestle Milkmaid,Patanjali,Dairy,52.63,7.17,East,Patna,4.85,3.5
O101640,3/13/2023,3/15/2023,P007,Dabur Chyawanprash,ITC,Dairy,740.23,66.73,East,Bhubaneswar,13.13,4.3
O101641,8/23/2023,8/27/2023,P003,Amul Butter,Tata,Staples,262.27,38.32,North,Lucknow,9.35,4.9
O101642,6/10/2023,6/14/2023,P004,Surf Excel,Nestle,Beverages,835.3,116.09,West,Mumbai,77.08,4.3
O101643,6/3/2023,6/5/2023,P007,Dabur Chyawanprash,Dabur,Beverages,345.66,56.96,North,Delhi,17.13,3.1
O101644,11/22/2023,11/26/2023,P005,Patanjali Honey,ITC,Staples,978.55,167.4,North,Delhi,91.62,3.2
O101645,7/24/2023,7/25/2023,P007,Dabur Chyawanprash,Patanjali,Household,767.9,87.08,North,Delhi,7.14,4.4
O101646,8/9/2023,8/11/2023,P007,Dabur Chyawanprash,Patanjali,Dairy,568.49,76.8,West,Pune,100.05,3.3
O101647,11/30/2023,12/3/2023,P004,Surf Excel,HUL,Personal Care,202.88,31.54,West,Ahmedabad,14.92,4.7
O101648,12/4/2023,12/9/2023,P001,Tata Tea,Patanjali,Snacks,963,69.72,West,Ahmedabad,96.96,3.3
O101649,5/31/2023,6/4/2023,P003,Amul Butter,Amul,Personal Care,811.21,101.01,North,Lucknow,60.02,3.1
O101650,3/16/2023,3/17/2023,P003,Amul Butter,Tata,Snacks,588.47,79.35,West,Ahmedabad,16.07,2.8
O101651,1/30/2023,2/2/2023,P006,Britannia Biscuits,Amul,Beverages,637.59,39.34,North,Delhi,35.94,2.9
O101652,6/26/2023,7/1/2023,P004,Surf Excel,Patanjali,Staples,204.5,11.39,West,Mumbai,31.98,2.9
O101653,12/22/2023,12/24/2023,P008,Nestle Milkmaid,Nestle,Household,508.59,53.36,South,Chennai,71.56,3.4
O101654,4/16/2023,4/17/2023,P004,Surf Excel,Tata,Household,914.88,48.19,East,Patna,29.26,4.7
O101655,4/27/2023,4/28/2023,P006,Britannia Biscuits,Patanjali,Personal Care,721.45,124.22,West,Mumbai,110.19,3.5
O101656,2/15/2023,2/19/2023,P008,Nestle Milkmaid,Nestle,Dairy,857.52,62.65,South,Hyderabad,110.15,4.6
O101657,5/13/2023,5/15/2023,P006,Britannia Biscuits,HUL,Staples,533.9,71.9,West,Mumbai,35.45,3
O101658,6/18/2023,6/19/2023,P002,Maggi Noodles,HUL,Beverages,889.5,69.63,North,Chandigarh,162.89,2.9
O101659,8/30/2023,9/4/2023,P004,Surf Excel,Tata,Snacks,983.71,75.22,South,Hyderabad,98.56,5
O101660,11/9/2023,11/12/2023,P001,Tata Tea,HUL,Dairy,94.93,7.61,South,Chennai,2.45,3.5
